,all.wasit_estimate,all.wasit_p.value,all.SBP_estimate,all.SBP_p.value,all.DBP_estimate,all.DBP_p.value,all.HR_estimate,all.HR_p.value,all.RASBP_estimate,all.RASBP_p.value,all.RAMSBP_estimate,all.RAMSBP_p.value,all.RADBP_estimate,all.RADBP_p.value,all.LASBP_estimate,all.LASBP_p.value,all.LAMSBP_estimate,all.LAMSBP_p.value,all.LADBP_estimate,all.LADBP_p.value,all.RLSBP_estimate,all.RLSBP_p.value,all.RLMSBP_estimate,all.RLMSBP_p.value,all.RLDBP_estimate,all.RLDBP_p.value,all.LLSBP_estimate,all.LLSBP_p.value,all.LLMSBP_estimate,all.LLMSBP_p.value,all.LLDBP_estimate,all.LLDBP_p.value,all.hrbpm_estimate,all.hrbpm_p.value,all.RbaPWV_estimate,all.RbaPWV_p.value,all.LbaPWV_estimate,all.LbaPWV_p.value,all.RABI_estimate,all.RABI_p.value,all.LABI_estimate,all.LABI_p.value,all.Cardiovascular_incidence_estimate,all.Cardiovascular_incidence_p.value,all.TG_estimate,all.TG_p.value,all.TC_estimate,all.TC_p.value,all.HDLC_estimate,all.HDLC_p.value,all.LDLC_estimate,all.LDLC_p.value,all.Glum_estimate,all.Glum_p.value
s__Campylobacter_hominis,0.0461022625321261,0.669728403011424,-0.0751225014164451,0.486667320895376,-0.174209713388632,0.104524366902748,-0.159081001482844,0.13876126628525,0.0426165178047984,0.693402801432664,0.00864620271216748,0.936276753379957,-0.0169117941714403,0.875726027245705,0.0165699315477629,0.878218701805532,0.0630160361862493,0.559711105687923,0.0165601136532549,0.878290306146082,-0.00729324629700383,0.946231936853126,-0.0433637190161193,0.688302198148741,-0.0218611227941821,0.839785837117691,-0.0136406299596574,0.899623727138398,0.0112037318332709,0.91748615109547,-0.0067196042761871,0.950455430535452,-0.143566695090379,0.182058753000939,0.0610060754127939,0.572324559189874,0.0624918559248933,0.56298778377555,-0.066073794692005,0.540780186862027,-0.107706424019177,0.317872936773192,0.118701071226051,0.270682124651184,-0.0283709654174902,0.793020263768411,0.256544635063592,0.0158340155285489,0.0436797927452545,0.686148759660739,0.320999033082846,0.00229366515820578,-0.0652631391532598,0.545768269507409
s__Succinatimonas_hippei,0.0622994769302445,0.564192631318991,-0.00212440987131223,0.984327520779701,-0.0172218976547708,0.873465969396565,0.000293123471530679,0.997837396484436,-0.0480330446782775,0.656750588020093,-0.00107936601016259,0.992036784185702,-0.0314967510544443,0.77081167817508,-0.0535645581817093,0.620140258908204,0.0156053805088622,0.885257997532606,-0.00940015799529134,0.930733223264833,-0.0525224623466125,0.626970554979441,-0.121081042704129,0.261123109769986,-0.102887708076262,0.340130939147165,-0.0591758408625853,0.583924244750577,-0.12155188076059,0.259259532657278,-0.173026933770299,0.106937335082234,-0.118597422033206,0.271103711224141,0.102744837544317,0.340805499395129,0.0806127009098047,0.455294232003951,0.018366650529553,0.865131841549521,-0.0547959735208298,0.612110430408765,0.173225414739407,0.106529417414905,-0.0838575911166419,0.43729109973871,0.0852006435005283,0.429959137116957,0.0281093987083911,0.794886456791773,0.081267412415304,0.451629135962082,0.191013205547083,0.0746359337586516
s__Citrobacter_freundii,-0.0358676424885402,0.740067335144919,0.0638175178030037,0.554718643638012,0.12917008039921,0.230360964573432,0.104792431855744,0.331218252077253,0.0352146264902958,0.74463605764054,0.0670882333001688,0.534569899178148,0.106988443877855,0.32112850203754,0.0462216218045157,0.668923260701606,0.0515320761220754,0.633491185873518,0.146060359698701,0.174504590395758,0.00426266704557639,0.96855889681499,-0.0101965281697586,0.924881422048225,0.13148718167331,0.222035832183891,0.00864028186494926,0.936320299350753,-0.000901179431569331,0.993351354694361,0.0978788450710539,0.364281247674091,0.303627326969047,0.00403040882674394,0.159146712969557,0.138596136102965,0.144869635940999,0.178082505901213,-0.0332332450238848,0.75855199510113,-0.0535787823874352,0.62004724859085,-0.0472616632865807,0.661923529999831,0.0649268552186919,0.547844031893827,-0.067502980815817,0.532041080362605,-0.0657463193116099,0.54279249339291,-0.0859316634227164,0.425998032071265,0.216116835273051,0.0431417684528383
s__Citrobacter_portucalensis,0.011358092580102,0.916353379713748,0.165556184740106,0.123193395252547,0.251139352586174,0.0182665421322236,0.083758064717034,0.437837231269001,0.127200210156991,0.23760802065123,0.1443296839061,0.179722527851599,0.162765251301055,0.129730598125879,0.174458729711878,0.104021808118474,0.183858573193215,0.0863936275268637,0.273916182098318,0.00981119711152408,0.13974874470431,0.194082013054981,0.146105781615884,0.174369157369192,0.274399693394742,0.00967720406492746,0.145467252774458,0.176280124786305,0.174140648971333,0.104664086052314,0.255538379683013,0.0162643995692267,0.312415476763868,0.00304293847955457,0.211096595888885,0.0483526917179614,0.210715169418554,0.0487689707091807,0.0200013520772031,0.853256470147642,0.00620375541163218,0.954254588014092,-0.0306121511218825,0.777078877722492,0.149957330153628,0.163163700366507,0.00936390354952432,0.93099971421569,-0.00942038892508148,0.930584517652881,0.02167942449918,0.841099943904301,0.234796648264155,0.027667035659231
s__Citrobacter_youngae,-0.027171074459364,0.801590516365261,-0.017793450431334,0.869303118879896,0.0815984303906456,0.449782344892434,-0.0167419922980095,0.876963979451604,0.0578893211623336,0.592141778778905,0.0659453985666412,0.541568732662889,0.0830641986664707,0.441655379492103,0.0747044669258802,0.489102242534887,0.0587348098777132,0.586735412005941,0.151655539091903,0.158396108932423,0.0626579454839648,0.561948565872183,0.0454446462592886,0.674171045429385,0.144552436096227,0.179044620743296,0.0894161528890231,0.407406762133328,0.100592769335932,0.351068119161416,0.136499966113209,0.204755303927909,0.244232583483109,0.0218370124055219,0.17668069056164,0.0996205846616058,0.156532624789784,0.145280704390084,-0.0199308738925496,0.853767808820513,0.0501844197481578,0.642409091410471,-0.00343119421189847,0.974689509893265,0.00706160184967831,0.94793726892696,0.104224800282811,0.333858685093753,0.0246246280670431,0.819855284087725,0.0751238228845755,0.486659633970568,0.133101830995047,0.216361166366293
s__Enterobacter_cloacae_complex,-0.0499882992577779,0.643711159464937,0.100742901915026,0.350345997060377,0.209208440170013,0.0504423776271615,0.00426280228851253,0.968557899780975,0.113289311050998,0.293285986377916,0.152628430099775,0.155711901979584,0.1326435060168,0.217961414900596,0.0627221884960511,0.561546843489605,0.138398051272087,0.198469688672531,0.1731391816968,0.106706494267938,0.0595754236115211,0.581382605110258,0.117550646333423,0.275386175573643,0.198944961376515,0.0631397825646197,0.0922528135296664,0.392629075098098,0.14885905729483,0.166303117538595,0.174642136002829,0.103652869510384,-0.0421520842308508,0.696580064433631,0.168838395595282,0.11583225659154,0.185518851747603,0.0835420863636357,0.0367088088314753,0.734195520087013,0.0959375339570286,0.373917593281242,0.0671958408539743,0.533913217157696,0.0366518378484661,0.734592732290865,0.30189348051693,0.0042560046014505,0.0652910760720771,0.545595997298498,0.27254434268329,0.0102002481230159,0.0259221386197304,0.810536040636011
s__Escherichia_coli,-0.0573137473013787,0.595835010141506,0.220063901913391,0.039379989637028,0.121286034437301,0.260310636980309,-0.10342732231519,0.337590752489289,0.0439585627397197,0.684251549733849,0.0197762967025925,0.854889520069388,-0.0100753296130798,0.92577175039199,-0.0115834623982048,0.914699810770722,0.0582060694275554,0.590113742935325,0.0272529804659374,0.801004741572165,0.0126645360581266,0.906772990912362,-0.0246467905895236,0.819695889985383,-0.0161648116748962,0.881174147970182,-0.00573534109391488,0.95770528356657,-0.0398947293247849,0.712096681863409,-0.0677576667497052,0.530491152639266,-0.0537737193148737,0.618773182377262,0.00390496117543667,0.971196129791432,0.0113908622461975,0.916112921964487,-0.027165450474228,0.801630741966537,-0.0635010423400497,0.556687424706913,0.121540661751299,0.259303831968102,0.17502037082712,0.102895242061363,0.0959021319604896,0.374094749005035,-0.119531974918791,0.267318433408942,0.156637748147884,0.145007292257759,0.0517761127228175,0.631881842450606
s__Klebsiella_michiganensis,-0.170087660713725,0.11312147506158,0.175121699414089,0.102693011328891,0.115263881831708,0.284898584069542,-0.0708384211910258,0.511922947979754,0.202817494958486,0.0580738605759346,0.202548217316702,0.0584150383779721,0.201583632148975,0.0596506261450797,0.198705937924397,0.0634638666673442,0.205453529431121,0.0548191316369637,0.226881188370326,0.0335276670415462,0.287061703227494,0.00669394659567413,0.278041640949049,0.00871840309822435,0.292774463085387,0.00563788175004917,0.269298838143896,0.0111748108412456,0.286950245277868,0.00671618118282938,0.332677247849523,0.00154080088589494,0.070542663031462,0.513690959437941,0.163783943075373,0.127314525454712,0.141983738605956,0.186976100358834,0.229129801374743,0.0317653675933189,0.269319723743883,0.0111682882862129,-0.0298315292088284,0.782621293260226,0.123114524483323,0.253139554163587,-0.0303460663087461,0.778966843330481,-0.0361565174274291,0.738049127495622,-0.0654733794511159,0.544472479908257,0.014955978712011,0.890002384240412
s__Klebsiella_pneumoniae,0.0742517940619004,0.4917461745593,0.15575480683088,0.147315772199791,0.172020086599893,0.109025362308387,0.0377159203596614,0.727185375232588,0.068275584075868,0.527346255027013,0.101163076389838,0.348329925875036,0.0854292079670139,0.428718385152947,-0.0124623061810528,0.908255143134037,0.0480222902742411,0.656822597605361,0.0592797417929469,0.583262869702829,0.102214734022001,0.343315721637028,0.00443097782493845,0.96731811886483,0.0194130453409201,0.857526635459932,0.0821078953346715,0.44694821111172,0.0236811101096143,0.826647819117307,0.0378214639847847,0.726452009125723,0.130405081132325,0.225896986145326,0.0977703830970761,0.364815577873917,0.0949307489842569,0.378975544994175,0.109930917501926,0.307921737326843,0.105635290754668,0.327322102755921,0.0775618823607988,0.472587941996498,0.0743580329140524,0.491124987990622,0.0694492759846095,0.520254112189678,-0.195725160895651,0.0676199431192107,0.151148222182716,0.15980937689993,-0.0628524424702104,0.560732762436657
s__Klebsiella_quasipneumoniae,0.0545113930334943,0.613962110187664,0.149782625140276,0.163660137157901,0.155985394811293,0.146710246281508,0.0543066836147729,0.615295590996037,0.078957761854954,0.464631574730301,0.0998083783495951,0.354856011133052,0.0952412800281238,0.377411085950345,-0.00708923921704929,0.94773379426415,0.0459393766603432,0.670827757320377,0.0627776774279844,0.561199971698592,0.109007693157962,0.312026894900688,0.0154763282293735,0.886200508851856,0.0293841898812583,0.785802315077835,0.0932271888821458,0.387627646304614,0.032208127076704,0.76578235341906,0.0566595384399023,0.600045292280881,0.141276894447556,0.189202716248749,0.121967582184181,0.257621726607106,0.121833356798108,0.258149783405214,0.122605269025488,0.255123058959275,0.132436217906602,0.21868790258187,0.0937149733438021,0.385138266218017,0.0415814809171705,0.700490817767357,0.0144948494930066,0.893373654157381,-0.20355736980474,0.0571447985560765,0.108789355646986,0.313002899485957,-0.0305984007909962,0.777176409588263
s__Klebsiella_quasivariicola,-0.080460554701264,0.456148300808675,0.212972452227145,0.04634787813575,0.183827014960405,0.086448567620429,0.0392863398259386,0.716299063372186,0.120196236433803,0.264649741237519,0.132946421633704,0.216902846807921,0.13195170537662,0.22039264628947,0.059319349505375,0.583010839574062,0.116442014797828,0.279970897727571,0.111515103982208,0.300959772760069,0.121410329860653,0.259818837150158,0.173955281771523,0.105039809106315,0.20391053090151,0.056705635335888,0.144670024117152,0.178687516594528,0.196356043577489,0.066722434731489,0.194110828991199,0.0699610118312562,0.0823337662425086,0.445694900606376,0.0942111198643818,0.382616084749203,0.152087270667126,0.157200744189679,0.0422983016294989,0.695579200922119,0.120578551061002,0.263121987168111,0.0290151764747628,0.788429012329465,0.0720719737275924,0.504582677458407,0.115970945836725,0.281934331074044,-0.0365516523867623,0.735291412981631,0.1385593623531,0.197941960789338,-0.122833040833108,0.254234599642572
s__Klebsiella_variicola,0.0472598084706127,0.66193598778452,0.162805320561984,0.129634908220418,0.218977885281497,0.0403866694645656,-0.0141748606482684,0.895714177375937,0.11238239996588,0.29719228506465,0.146001708500249,0.174679582850628,0.146279111576463,0.173853053679096,0.0275185993734035,0.799105847905704,0.107546169188248,0.31859773793404,0.123309768681693,0.252381901319739,0.129024443911841,0.23089140848233,0.0552286169349868,0.60930001039776,0.0630212588570983,0.559678504278174,0.118942530671835,0.269701716437099,0.0760736817357846,0.481151058393317,0.0799684432073704,0.4589168086077,0.0798701504280668,0.459470887803332,0.0966550416905296,0.370338099224078,0.101366312587438,0.347357367490756,0.0567600374271063,0.599397653344926,0.0959092940448722,0.374058904983355,0.0770024301680885,0.475797326590475,0.0674046443307809,0.532640123550474,0.0678540960467274,0.529904906705231,-0.14758391620749,0.17000383476483,0.132051979630649,0.220039067964736,-0.0602835596572927,0.576890871577131
s__Klebsiella_variicola_CAG_634,-0.0690816098815774,0.522470561754234,0.140837536319994,0.190596371338025,0.239093789012897,0.0248662399068783,0.0905444794883503,0.401490089351453,0.0653409072878485,0.545288780345831,0.148695252838603,0.166775151390318,0.15014374262481,0.162635227052059,0.00704286605136791,0.948075209442428,0.0858176041931906,0.426614692517928,0.147064523540086,0.171528472690879,0.0142144377496678,0.895424646272146,0.0522933919858364,0.628476218452328,0.175456106192161,0.102027808498299,0.00635257777910667,0.953158422734478,0.0463499816922219,0.668057821620557,0.134901882308508,0.210156695702031,0.0789257613993884,0.464813150113603,0.154847108352296,0.149717641843479,0.162230079278273,0.13101381966795,-0.0186690988775836,0.862932351482151,-0.0490073004745376,0.650240206615254,0.0779230577920763,0.470522240205743,0.120166100521521,0.264770421166401,0.233151514051703,0.028807872590594,-0.0772706278067943,0.474257305880053,0.1983500793939,0.0639488639001567,0.150835338177516,0.160685657607986
s__Haemophilus_parainfluenzae,-0.189989618635953,0.0762347091010792,0.233300830313263,0.0287027116046251,0.22174388072254,0.0378640194877454,0.138781880761668,0.197215649784829,0.0633674975997908,0.557519203786595,0.0963737024835914,0.371739141661113,-0.0241927475771211,0.822962844557213,0.0319623638705511,0.767518778921441,0.104490903593982,0.332619204760095,0.051614510784425,0.632947364546017,0.0468459104371267,0.664718208333518,0.0348681181172026,0.747063949456198,0.0572598695926498,0.596181249679113,0.0729200198051509,0.499568178953374,0.0258963472188302,0.81072103269875,0.118001253113815,0.273537170656343,0.163510764545654,0.127959033061703,0.0662238011352586,0.539859635806174,0.0727664614915212,0.500474238098151,0.00790432360641987,0.941734457615038,0.136089775589184,0.206132156652856,0.0244410647363594,0.821175762327905,-0.123837963840483,0.250340007319372,0.034858821426341,0.747129122990179,0.17152820572144,0.110056889121458,-0.0340236825671661,0.752990977035878,0.121613686108639,0.25901558077787
s__Haemophilus_sp_HMSC71H05,-0.246773570038141,0.020459583009444,0.197768507509556,0.0647479535055628,0.164830793132474,0.12486765661163,0.118174365065225,0.27282905085752,0.0451608899609398,0.676091474714322,0.0709813193158909,0.51106983689241,-0.0510153944503415,0.636904156644418,0.00901117657033716,0.933592851873204,0.0809548116263504,0.453377036555894,0.0228667870996614,0.832520542097488,0.0292375547719125,0.786845802541656,0.00751756747599322,0.944580748167154,0.0348614706341148,0.747110550799488,0.0562178051056489,0.602895605425953,-0.0115593265778815,0.914876881345739,0.0710211589336921,0.510832121923311,0.214607412572331,0.0446570632903715,0.0758003992416127,0.482732496755431,0.079240303322079,0.463030075519596,-0.00563483159762626,0.958445816488533,0.137433765195981,0.201645430413388,0.0362883944075294,0.737128365226586,-0.19014725928819,0.0759867123038816,0.0130809266139936,0.903722254881775,0.165041634386049,0.124379231525755,-0.0558525244813179,0.605257114149802,0.0842398581085175,0.435197069890044
s__Proteobacteria_bacterium_CAG_139,-0.136555613895304,0.204569022949397,0.207073525436561,0.0528941340177704,0.217086302115867,0.0421912309202985,0.229524938815352,0.031463893265445,0.096831375438786,0.369461618810554,0.0806795718726357,0.454919133569899,0.172177607917136,0.108696616123445,0.12064998951395,0.262837178963565,0.121355360736735,0.260036255543438,0.146963188205142,0.171827103536086,0.0030268204774779,0.977671590222915,0.0536772017615196,0.619403860167552,0.139534423544508,0.194773517991292,0.0423191911778893,0.695436253667971,-0.00214529055045106,0.984173496807803,0.100540471093713,0.351319885757845,0.0806243698739351,0.455228765115044,0.174958216265274,0.103019443491209,0.170910435854942,0.111363132110243,-0.0389085286236295,0.718913016178605,0.00697850323545103,0.948549086115977,-0.102323527259864,0.342799604232312,-0.227737227601459,0.0328473157562301,-0.218325379069029,0.0410017521750786,0.0562316303244307,0.602806306607166,-0.252055725786115,0.0178328300594499,0.0160980479121958,0.881661362743259
