,BMI_estimate,BMI_p.value,wasit_estimate,wasit_p.value,SBP_estimate,SBP_p.value,DBP_estimate,DBP_p.value,HR_estimate,HR_p.value,RASBP_estimate,RASBP_p.value,RAMSBP_estimate,RAMSBP_p.value,RADBP_estimate,RADBP_p.value,LASBP_estimate,LASBP_p.value,LAMSBP_estimate,LAMSBP_p.value,LADBP_estimate,LADBP_p.value,RLSBP_estimate,RLSBP_p.value,RLMSBP_estimate,RLMSBP_p.value,RLDBP_estimate,RLDBP_p.value,LLSBP_estimate,LLSBP_p.value,LLMSBP_estimate,LLMSBP_p.value,LLDBP_estimate,LLDBP_p.value,hrbpm_estimate,hrbpm_p.value,RbaPWV_estimate,RbaPWV_p.value,LbaPWV_estimate,LbaPWV_p.value,RABI_estimate,RABI_p.value,LABI_estimate,LABI_p.value,Cardiovascular_incidence_estimate,Cardiovascular_incidence_p.value,TG_estimate,TG_p.value,TC_estimate,TC_p.value,HDLC_estimate,HDLC_p.value,LDLC_estimate,LDLC_p.value,Glum_estimate,Glum_p.value
s__Sutterella_parvirubra,0.310394169536112,0.00307295163899175,0.1952966944528,0.0666416134930747,0.166856726404381,0.118088273440698,0.0553011789881925,0.606742222877214,0.00132778393639876,0.990147004010467,0.0682938143513608,0.5248300600152,0.0194771647573483,0.856236639876205,0.0286490976665398,0.789847238525812,0.0348787120885741,0.745565349603988,0.0209618515358557,0.845408950070944,0.026474134285146,0.805474051889678,0.12126038472288,0.257643103581774,0.0628218304371808,0.558641890749386,0.0242250421443398,0.821714087557661,0.0953767541412113,0.373953746535698,0.0775034066704653,0.470345865807231,0.0783458961529248,0.465519776570252,0.192891569998869,0.0701316709806353,0.0937556154638277,0.382166092038076,0.115030119515835,0.283083175025357,0.125090882576393,0.242799976993901,0.0575673634791944,0.592057580243607,0.259908182825863,0.0139039102737533,0.2137673114143,0.0442744279513997,-0.0616147746659783,0.566237938642575,-0.112779319223945,0.292671644519465,0.020418594817475,0.849367656779732,0.122431730927496,0.253039963234821
s__Turicimonas_muris,-0.214776168465846,0.0432586766377121,-0.168050630417098,0.115443021578545,0.0210293552834862,0.844917316568793,0.0559405750172667,0.602582819724743,0.143345929673153,0.180200470894653,0.0398256807579146,0.710972373935186,-0.0089787802584608,0.933446132999617,0.0293127534029281,0.785095143752783,0.0266280110359463,0.804365876944421,-0.00336957758266536,0.974999001662719,0.0144813310358178,0.892855115723824,-0.0677891056378665,0.527905039542221,-0.0145254021413207,0.892530983072878,0.0265329887976063,0.80505015359083,-0.031903046986015,0.76662410595104,-0.0882592536124098,0.410808164207379,-0.0086675950125519,0.935747753112442,0.00176399752333591,0.986910273592722,0.0838780379566824,0.434510781446069,0.0671858958373278,0.531591943676369,-0.066468112100433,0.535995786230323,-0.000941449515245554,0.993013762820153,-0.170110533676403,0.110986963305559,-0.233690382242932,0.0275187572303269,-0.203035978451328,0.0563541165024235,0.0317571030685805,0.767661462212808,-0.183520843731737,0.085158147664543,-0.0545930993626031,0.61136307697543
s__Bilophila_wadsworthia,-0.0993257405542816,0.354402635777093,-0.0561854685171264,0.600993085777711,-0.06368973883974,0.553210353555076,0.0524130886212357,0.625684721474452,-0.0583320923572245,0.587138648669552,0.0165971924844958,0.877314265706012,0.0410437599585112,0.702540518015088,0.0263240792549971,0.806555073820255,-0.0127765600708131,0.905406297305203,-0.0211780532715207,0.843834550556128,0.00931830377673278,0.930935538647258,-0.103554843208977,0.3341826002521,-0.0237239795004045,0.825342623186549,-0.0237917868813124,0.824851367422023,-0.0931342300558722,0.38534248829053,-0.0169590370923075,0.874661022662796,-0.0408585490267971,0.703820309249531,-0.17660393729067,0.0978097222815533,-0.0681520207807217,0.525693037917142,-0.102470234948604,0.339297231960038,-0.162378649036534,0.128427852453881,-0.17392144332053,0.103096112682906,-0.0834621556705484,0.436800343300145,-0.235814757454624,0.0261015333199996,-0.0477718938506686,0.656636270532322,0.140066075777343,0.19047846483593,-0.0444731085228573,0.678996989885124,-0.102073222781127,0.341181671864702
s__Desulfovibrio_piger,-0.0188740828923556,0.860642587283311,0.0365678063149139,0.73369312598113,0.0978909039015937,0.36143176991101,-0.0221707198807341,0.836613827176291,-0.120868480364937,0.259195867601606,0.0381354057602247,0.722730498566383,0.046323577154665,0.666417914313186,0.0083171008077502,0.938340745207812,0.0670647250946402,0.532334100287398,0.0350832493173144,0.744124481152579,-0.00201239595864788,0.985067233863472,0.137870972225971,0.197590083022853,0.0794463832396904,0.459256723932661,-0.0107956085070798,0.920019839161032,0.118609877961155,0.268268716193152,0.114376997234919,0.285843694546955,-0.0136806765941079,0.898746751209818,0.00223214190107321,0.98343685175916,0.130011568106056,0.224614247080491,0.164469138048164,0.123518158138571,0.0602759205206366,0.574719934526265,0.0557720627890665,0.603677801739273,0.341076690338309,0.00107208976608516,0.182054619934772,0.0877251731636838,0.386439459648494,0.000183628205052755,0.0988587866848068,0.356680828818957,0.303148529753836,0.00388007905119733,0.0257264961961243,0.81086374847497
s__Campylobacter_hominis,0.0854459495990212,0.425940436072139,0.0964112133672331,0.368769918678024,-0.0473048949800774,0.659784076659694,-0.137249079844585,0.199639136797974,-0.163642049092116,0.125443145526548,0.0682764082224118,0.524935958053362,0.0350200947675103,0.744569281554571,0.0196455862472686,0.855006979629213,0.0457071281701143,0.670598381213611,0.0882890621734777,0.410649527949283,0.0525924958479322,0.624500746713737,0.0213619419913728,0.842495939288663,-0.0105512186394765,0.921824651349904,0.0166035175431741,0.877267875187154,0.0161556804245493,0.880553506836486,0.0382334833813603,0.722046445174522,0.0276107485948838,0.797297688353305,-0.129140498837738,0.227761800398345,0.0836103744501526,0.435983570571086,0.0812265066656208,0.449224672554716,-0.0700992732171741,0.513904430096261,-0.110653018718578,0.301924336212999,0.131160794847741,0.220508498329781,0.0110971202971976,0.917793741886585,0.261960434738908,0.0131432749030858,0.000821742571984625,0.993902056794926,0.331022664974027,0.00153201721647169,-0.0419788787790869,0.696091640155297
s__Succinatimonas_hippei,0.124907268685201,0.243497704885598,0.137904562644963,0.197479839090292,0.0336791811066973,0.754032943618465,0.0236492116775451,0.825884384370062,-0.00770256604726208,0.942888671246916,-0.00377341120665392,0.97200385198309,0.0382210950707944,0.722132836802708,0.0226813546889981,0.832904657904161,-0.00545173664460647,0.959560686082636,0.0573954502688358,0.593165923504386,0.0468849126398024,0.662620033440287,-0.00793300678685511,0.941183049185267,-0.0687915844438182,0.521806206934116,-0.0393089748662949,0.714559738872312,-0.0129318877758323,0.904261705520338,-0.0736481099742479,0.492772886814721,-0.108350384788002,0.312157785247183,-0.098313808894197,0.359351126192172,0.134707590673644,0.208171506336003,0.108035742020075,0.313573370779954,0.0118364138210219,0.912338164323615,-0.0593325372269195,0.580731761550767,0.19073240343015,0.0733889922030268,-0.021612553184073,0.840672344775229,0.0948745094482708,0.376486464273752,-0.0307743564269212,0.774657305177117,0.111223494035862,0.299423316893326,0.21444139257755,0.0435935733789461
s__Citrobacter_freundii,-0.0421107438061788,0.69518397867928,-0.0550149381785675,0.60860835438827,0.0490658823147738,0.647945512150291,0.108880875630966,0.309780478970209,0.107179559558491,0.317446338801128,0.0193180682741397,0.857398532551996,0.0504071313050494,0.638986839789441,0.0802487317178471,0.454719823622294,0.0282687241411997,0.79257437480269,0.0339147038638601,0.752368037677694,0.112252231415026,0.294947656752826,-0.00988827255739186,0.926722455536175,-0.0242875720850711,0.821261526960912,0.101013078713837,0.346245894258209,-0.00614182473696749,0.954446985288278,-0.0144897459256831,0.892793224821178,0.0731962246780596,0.49543796264375,0.294046132206758,0.00515912183504099,0.139057648091642,0.19372218776803,0.130095528963678,0.224312481816107,-0.0310155493935548,0.772938644175853,-0.0517993233111543,0.629742349924056,-0.053737994601145,0.616963721329684,0.0405498411187667,0.705955285341177,-0.0707876811693915,0.509769408694118,-0.0399966925601495,0.709786459603343,-0.0940123238097277,0.380858469939876,0.198904165797639,0.0616716215718167
s__Citrobacter_portucalensis,-0.0187742177500801,0.861372589364575,-0.00899482636717401,0.933327465788804,0.153256791839169,0.151609767839099,0.231989081370591,0.0287002779774232,0.0847730339307277,0.429606720801931,0.113860433886189,0.288039645929684,0.131101656498793,0.220718477465489,0.140750673990864,0.188298887049734,0.156466563942986,0.143119960501987,0.166228840377943,0.119498057765426,0.23731561729779,0.0251380643451255,0.125682737342071,0.240560351444339,0.130258549888795,0.223727378741428,0.240353994376922,0.0232799281421739,0.130484334545508,0.222918781172792,0.158646260468925,0.137562410707278,0.227286242406403,0.0321917640065332,0.306337159098597,0.00350408875645851,0.19571411217045,0.0660504645130515,0.199733255215978,0.0605730886416229,0.0209282172591246,0.845653932449826,0.00695061727253223,0.948456018701566,-0.0333714270580478,0.756210144329227,0.127402132105892,0.234135293856324,0.00772758334811156,0.942703491483453,-5.21185655410987e-05,0.999613237659215,0.0158349804545204,0.882907621088219,0.222901468665522,0.0357627699303213
s__Citrobacter_youngae,-0.014510333480275,0.892641807560895,-0.0273786412488224,0.798965635032451,-0.021196570642202,0.843699733890049,0.0726989693505924,0.498379333465784,-0.0157774072984163,0.883330347955994,0.0498536346433455,0.642677662941799,0.05804232205212,0.589000336856912,0.0698148398638562,0.515617912051544,0.0647127381828867,0.5468410690955,0.0501863092662979,0.64045827739742,0.12958049897486,0.226168049231067,0.0543432156278565,0.612997441310765,0.0374824821782764,0.727289915660789,0.124662792217484,0.244428855841923,0.0792063121710499,0.460619038826128,0.0904620969382972,0.399181587270094,0.119646707664384,0.264077478450477,0.239522118932336,0.023776630461418,0.164178829588643,0.12419123138631,0.148247833560835,0.165603244343712,-0.019163750621229,0.858525815263418,0.0507207063670472,0.636899744881608,-0.00586682664222708,0.956484570925143,0.000157742501039792,0.998829422123348,0.102597338607223,0.33869531660258,0.0285095857429298,0.790847195179699,0.0684561655275638,0.523842841347821,0.125415357277465,0.241570361508588
s__Enterobacter_cloacae_complex,-0.0227598991460687,0.83233444564568,-0.0471273892426889,0.660982112030378,0.0900108297845335,0.401547385019307,0.190967870723588,0.0730279643167616,0.00570936653024285,0.957651390981001,0.0994069613027409,0.354007296824383,0.137714876540902,0.198102970553193,0.111635846405486,0.297624004827016,0.0505772918765029,0.637853934002515,0.122156723352235,0.254115593447434,0.145173334891366,0.174652668854292,0.0487006977490042,0.650393479236178,0.102111138637571,0.341001418331629,0.170357783830117,0.110461197673551,0.0790672892418657,0.461408956876314,0.133428962620149,0.21256104143324,0.151397418101927,0.156697179338133,-0.0449959521650665,0.675433714094808,0.154199490294463,0.149078169350394,0.174315270465632,0.102306308077902,0.0378110366262848,0.724994396341612,0.0967483091135277,0.367090218570415,0.0622840077158858,0.562020415498647,0.0233454713679027,0.828086095649475,0.29877605423531,0.00445411597126194,0.0685715043560173,0.523142062464219,0.256342228690064,0.015316597598005,0.0195121421313904,0.855981238644869
s__Escherichia_coli,-0.0641444888515414,0.550374632477226,-0.0852834339655868,0.426824232178189,0.192117536231117,0.0712857065499761,0.0942521202699674,0.379639435880134,-0.0988981971884866,0.356488201691305,0.0202460703100077,0.850625627436384,-0.00141353596537109,0.989510704689712,-0.0354579148432982,0.741487423758115,-0.0335325467930206,0.755070067114184,0.0325548735202309,0.761996021377236,-0.00398099361512213,0.970464404937095,-0.00925614538609409,0.9313951168495,-0.0454990610427853,0.672011667551828,-0.0418666062417513,0.696864778723849,-0.0271127570462958,0.800877413448958,-0.0584405940982187,0.586442246815577,-0.0874606185002834,0.415071668019166,-0.0623966787505805,0.561311829638735,-0.015519356365406,0.88522546831149,-0.00462385439697008,0.965697611062884,-0.0238068101247209,0.824742535067376,-0.0607467519234078,0.571730366449828,0.108502962607037,0.31147282614061,0.130290749391449,0.223611937540049,0.0898875963760032,0.402194878787899,-0.078131787958519,0.466743697835703,0.133335893333485,0.212883093938544,0.034281165426501,0.749779779969541
s__Klebsiella_michiganensis,-0.178226546947187,0.0947168560336444,-0.241760641801904,0.0224601712931388,0.114192273608622,0.286627688696902,0.0506417472007219,0.63742501605451,-0.0581567151378439,0.588265075453544,0.12958564790721,0.226149445380446,0.133228848956611,0.213253933063339,0.107898552654652,0.314191886610766,0.119710772017805,0.263819971092047,0.128750507865705,0.2291809701991,0.121387938389048,0.257139093828669,0.20775101083228,0.0507504536314978,0.193864442612406,0.068702596472529,0.185011233991895,0.082610344795736,0.188951817988653,0.0761657163454101,0.209418615563109,0.0488818312058059,0.230294793644281,0.0299193062220735,0.0428372148935501,0.690191212381816,0.100293469531977,0.349710071042595,0.0920118911054967,0.391119681183975,0.234247411468625,0.0271409825400554,0.271942394023995,0.00993705533792768,-0.0594637356495995,0.579893953525095,0.033030504347481,0.758624217866849,-0.0449460855164312,0.675773257877353,0.047684735985862,0.657223305915545,-0.10993784084941,0.305078990015716,-0.0296288177362915,0.782834723081822
s__Klebsiella_pneumoniae,-0.1416023490922,0.185612690205779,-0.0747460253946909,0.486329317767971,0.107283423696781,0.316974870747982,0.116221811230179,0.2780921896252,0.0463204760040348,0.666438919531765,0.0170792179070275,0.873780095790734,0.0505919499159523,0.63775638160708,0.0191126771076985,0.858898967268006,-0.0616979284504393,0.565713090461031,-0.00392626309142249,0.970870280427954,-0.0100044622514193,0.925863850891318,0.0487388758595793,0.650137383109287,-0.0454732071184903,0.67218735885695,-0.0427936326206049,0.690490366493888,0.0285107931231203,0.790838539785558,-0.0236799440110697,0.825661690660862,-0.0215553796153302,0.841088299706315,0.107194798873358,0.31737713507126,0.0498637828968462,0.642609913993806,0.0565916832430607,0.598360243282615,0.115895111129814,0.279454564880407,0.110165742181378,0.304071391419713,0.0513768769798768,0.632541563350488,0.00578890085996853,0.957062009778499,0.0564269595146216,0.599427264660052,-0.110213417737487,0.303860883007419,0.106082532945304,0.322453612405432,-0.09517542449054,0.374967764525447
s__Klebsiella_quasipneumoniae,-0.147572677415308,0.167560153817573,-0.0907905717726026,0.397464731501524,0.0997864552189822,0.352163755018133,0.0991444875483026,0.355285865540157,0.0630451651468557,0.557241789430388,0.0250265330247021,0.815917761424249,0.0473606314063792,0.659408072694804,0.0254503951105273,0.812856395554165,-0.0588330539618656,0.583926450843772,-0.00794893693422502,0.941065150873605,-0.0095888684523885,0.928935340139123,0.0530244179305618,0.621654241789677,-0.0373344916976188,0.728324671893489,-0.0364199320188168,0.734730048376444,0.0367684953133506,0.732286620460654,-0.0176538961168171,0.869569840784675,-0.00682888258879229,0.949357568825698,0.116855694804514,0.275461517032858,0.0708226002612556,0.50956011910131,0.0808591170745341,0.451285069182727,0.128622766164422,0.229647161496798,0.136799264421254,0.201130695128018,0.0660269013123991,0.538711689554213,-0.0261164294852295,0.808051616806563,0.00170273975311094,0.987364798267167,-0.114329223718607,0.286046315700129,0.0639966741742371,0.551295600407446,-0.0656742201824458,0.540887507480503
s__Klebsiella_quasivariicola,-0.123074258484963,0.250539021210706,-0.14664638004385,0.170272684536383,0.167362201293074,0.116962680385647,0.133640378943238,0.211830751698765,0.0467832645268316,0.663307135549902,0.0719924004253093,0.502574482464334,0.0865948848534322,0.419722273088194,0.0690123191898568,0.520468111563153,0.0114532406465873,0.915165279946189,0.066320483235388,0.536903771216163,0.0448138829822924,0.676673743205119,0.0730776108496308,0.496138760306767,0.118609849054904,0.268268833665003,0.130856866559633,0.221589137458012,0.0933941015654945,0.384012153879144,0.144502684176919,0.176673950968217,0.128332122905846,0.230710328306728,0.0629988300200008,0.557532129569261,0.0522814653781932,0.626553955884043,0.116347637352624,0.277568667941172,0.0481915959005914,0.653812367059512,0.124501505108981,0.245044502066961,0.00727636409509987,0.946043905075339,0.0118493124575621,0.912243014795961,0.104177640811813,0.331267903076325,0.022452886729174,0.83456376577949,0.0993864755545853,0.354106984605965,-0.14845447660727,0.165007689567357
s__Klebsiella_variicola,-0.0933651513987152,0.384160218738872,-0.0500854596585722,0.641130746907037,0.128648743581367,0.229552303673225,0.176849728631303,0.0973361871284881,-0.00810959775260321,0.93987617867547,0.0748182200083573,0.485907188320406,0.108676075748277,0.310696859204994,0.0945884282044141,0.377933751423536,-0.00745190760945343,0.944744227886067,0.0685471077527095,0.523290252588207,0.068810322456206,0.521692549496813,0.0904159286535429,0.399423248346839,0.0188146821803759,0.861076785226202,0.0171104261791745,0.873551363866597,0.0797968439690535,0.457271976542178,0.0414223352953282,0.699927175363298,0.0362506323033691,0.735917793471903,0.0651431450963886,0.544172022675329,0.0638031564140727,0.552502448294673,0.0750983845612554,0.484270883150544,0.0611947306603437,0.568892666110308,0.0991579671439258,0.355220133733019,0.0595310999724073,0.579463994353637,0.0205993513150625,0.848050066398337,0.0593519560149903,0.580607721776494,-0.0898415927946182,0.402436748736347,0.101558851197616,0.343632935667552,-0.081164829007161,0.449570206874845
